  0.3870000000E+01  0.4702963995E+02  0.4794238608E+02
  0.3880000000E+01  0.4749993635E+02  0.4842421507E+02
  0.3890000000E+01  0.4797493571E+02  0.4891088652E+02
  0.3900000000E+01  0.4845468507E+02  0.4940244911E+02
  0.3910000000E+01  0.4893923192E+02  0.4989895197E+02
  0.3920000000E+01  0.4942862424E+02  0.5040044478E+02
  0.3930000000E+01  0.4992291048E+02  0.5090697767E+02
  0.3940000000E+01  0.5042213959E+02  0.5141860130E+02
  0.3950000000E+01  0.5092636098E+02  0.5193536683E+02
  0.3960000000E+01  0.5143562459E+02  0.5245732595E+02
  0.3970000000E+01  0.5194998084E+02  0.5298453084E+02
  0.3980000000E+01  0.5246948065E+02  0.5351703423E+02
  0.3990000000E+01  0.5299417545E+02  0.5405488936E+02
  0.4000000000E+01  0.5352411721E+02  0.5459815003E+02
  0.4010000000E+01  0.5405935838E+02  0.5514687056E+02
  0.4020000000E+01  0.5459995196E+02  0.5570110583E+02
  0.4030000000E+01  0.5514595148E+02  0.5626091125E+02
  0.4040000000E+01  0.5569741100E+02  0.5682634281E+02
  0.4050000000E+01  0.5625438511E+02  0.5739745705E+02
  0.4060000000E+01  0.5681692896E+02  0.5797431108E+02
  0.4070000000E+01  0.5738509825E+02  0.5855696259E+02
  0.4080000000E+01  0.5795894923E+02  0.5914546985E+02
  0.4090000000E+01  0.5853853872E+02  0.5973989170E+02
  0.4100000000E+01  0.5912392411E+02  0.6034028760E+02
  0.4110000000E+01  0.5971516335E+02  0.6094671757E+02
  0.4120000000E+01  0.6031231499E+02  0.6155924226E+02
  0.4130000000E+01  0.6091543814E+02  0.6217792293E+02
  0.4140000000E+01  0.6152459252E+02  0.6280282145E+02
  0.4150000000E+01  0.6213983844E+02  0.6343400030E+02
  0.4160000000E+01  0.6276123683E+02  0.6407152260E+02
  0.4170000000E+01  0.6338884920E+02  0.6471545211E+02
  0.4180000000E+01  0.6402273769E+02  0.6536585321E+02
  0.4190000000E+01  0.6466296506E+02  0.6602279096E+02
  0.4200000000E+01  0.6530959471E+02  0.6668633104E+02
  0.4210000000E+01  0.6596269066E+02  0.6735653981E+02
  0.4220000000E+01  0.6662231757E+02  0.6803348429E+02
  0.4230000000E+01  0.6728854074E+02  0.6871723217E+02
  0.4240000000E+01  0.6796142615E+02  0.6940785184E+02
  0.4250000000E+01  0.6864104041E+02  0.7010541235E+02
  0.4260000000E+01  0.6932745082E+02  0.7080998345E+02
  0.4270000000E+01  0.7002072533E+02  0.7152163562E+02
  0.4280000000E+01  0.7072093258E+02  0.7224044001E+02
  0.4290000000E+01  0.7142814190E+02  0.7296646850E+02
  0.4300000000E+01  0.7214242332E+02  0.7369979370E+02
